,state,county,dc,dcV,pop,popV,aadc,aadcV,dcC,dcCV,good,fips,county_lower,test,county_lookup,geojson_lookup,pct_mortality
155,ARKANSAS,WOODRUFF,1.0,VALID,16779.0,VALID,4.5,UNRELIABLE,6.0,UNRELIABLE,1,05,Woodruff,True,Woodruff|05,2859,5.959830740806961e-05
156,ARKANSAS,YELL,4.0,VALID,41742.0,VALID,7.7,UNRELIABLE,9.6,UNRELIABLE,1,05,Yell,True,Yell|05,2685,9.582674524459776e-05
157,CALIFORNIA,ALAMEDA,90.0,VALID,2068333.0,VALID,4.5,VALID,4.4,VALID,1,06,Alameda,True,Alameda|06,1965,4.3513302741869905e-05
158,CALIFORNIA,ALPINE,0.0,VALID,2459.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,06,Alpine,True,Alpine|06,1434,0.0
159,CALIFORNIA,AMADOR,3.0,VALID,62514.0,VALID,4.1,UNRELIABLE,4.8,UNRELIABLE,1,06,Amador,True,Amador|06,187,4.7989250407908626e-05
160,CALIFORNIA,BUTTE,21.0,VALID,387679.0,VALID,4.4,VALID,5.4,VALID,1,06,Butte,True,Butte|06,2836,5.416852602281785e-05
161,CALIFORNIA,CALAVERAS,6.0,VALID,65405.0,VALID,6.6,UNRELIABLE,9.2,UNRELIABLE,1,06,Calaveras,True,Calaveras|06,2831,9.173610580230869e-05
162,CALIFORNIA,COLUSA,3.0,VALID,36731.0,VALID,7.1,UNRELIABLE,8.2,UNRELIABLE,1,06,Colusa,True,Colusa|06,1165,8.16748795295527e-05
163,CALIFORNIA,CONTRA.COSTA,52.0,VALID,1491306.0,VALID,3.5,VALID,3.5,VALID,1,06,Contra Costa,True,Contra Costa|06,2589,3.486876603460323e-05
164,CALIFORNIA,DEL.NORTE,2.0,VALID,46141.0,VALID,4.1,UNRELIABLE,4.3,UNRELIABLE,1,06,Del Norte,True,Del Norte|06,3084,4.334539780238833e-05
165,CALIFORNIA,EL.DORADO,7.0,VALID,261446.0,VALID,2.5,UNRELIABLE,2.7,UNRELIABLE,1,06,El Dorado,True,El Dorado|06,623,2.6774171339397045e-05
166,CALIFORNIA,FRESNO,56.0,VALID,1307780.0,VALID,4.9,VALID,4.3,VALID,1,06,Fresno,True,Fresno|06,237,4.282065790882258e-05
167,CALIFORNIA,GLENN,2.0,VALID,55647.0,VALID,2.7,UNRELIABLE,3.6,UNRELIABLE,1,06,Glenn,True,Glenn|06,1521,3.594084137509659e-05
168,CALIFORNIA,HUMBOLDT,9.0,VALID,260752.0,VALID,3.3,UNRELIABLE,3.5,UNRELIABLE,1,06,Humboldt,True,Humboldt|06,1999,3.451555501012456e-05
169,CALIFORNIA,IMPERIAL,8.0,VALID,232334.0,VALID,3.6,UNRELIABLE,3.4,UNRELIABLE,1,06,Imperial,True,Imperial|06,2385,3.443318670534661e-05
170,CALIFORNIA,INYO,1.0,VALID,39420.0,VALID,1.5,UNRELIABLE,2.5,UNRELIABLE,1,06,Inyo,True,Inyo|06,2014,2.536783358701167e-05
171,CALIFORNIA,KERN,47.0,VALID,1120546.0,VALID,4.8,VALID,4.2,VALID,1,06,Kern,True,Kern|06,1199,4.194383809321527e-05
172,CALIFORNIA,KINGS,6.0,VALID,208803.0,VALID,4.0,UNRELIABLE,2.9,UNRELIABLE,1,06,Kings,True,Kings|06,2522,2.8735219321561473e-05
173,CALIFORNIA,LAKE,11.0,VALID,109600.0,VALID,6.3,UNRELIABLE,10.0,UNRELIABLE,1,06,Lake,True,Lake|06,1851,0.00010036496350364963
174,CALIFORNIA,LASSEN,7.0,VALID,64394.0,VALID,11.3,UNRELIABLE,10.9,UNRELIABLE,1,06,Lassen,True,Lassen|06,3083,0.00010870578004161878
175,CALIFORNIA,LOS.ANGELES,598.0,VALID,16607891.0,VALID,4.2,VALID,3.6,VALID,1,06,Los Angeles,True,Los Angeles|06,2133,3.6006980055444725e-05
176,CALIFORNIA,MADERA,10.0,VALID,186699.0,VALID,5.1,UNRELIABLE,5.4,UNRELIABLE,1,06,Madera,True,Madera|06,2112,5.35621508417292e-05
177,CALIFORNIA,MARIN,22.0,VALID,510471.0,VALID,4.1,VALID,4.3,VALID,1,06,Marin,True,Marin|06,1150,4.309745313641715e-05
178,CALIFORNIA,MARIPOSA,3.0,VALID,31288.0,VALID,6.2,UNRELIABLE,9.6,UNRELIABLE,1,06,Mariposa,True,Mariposa|06,3230,9.588340577857325e-05
179,CALIFORNIA,MENDOCINO,6.0,VALID,177164.0,VALID,2.8,UNRELIABLE,3.4,UNRELIABLE,1,06,Mendocino,True,Mendocino|06,3139,3.386692556049762e-05
180,CALIFORNIA,MERCED,21.0,VALID,358818.0,VALID,7.1,VALID,5.9,VALID,1,06,Merced,True,Merced|06,3202,5.85254920321723e-05
181,CALIFORNIA,MODOC,1.0,VALID,22548.0,VALID,2.8,UNRELIABLE,4.4,UNRELIABLE,1,06,Modoc,True,Modoc|06,2134,4.434983147064041e-05
182,CALIFORNIA,MONO,0.0,VALID,23375.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,06,Mono,True,Mono|06,2501,0.0
183,CALIFORNIA,MONTEREY,26.0,VALID,738224.0,VALID,4.3,VALID,3.5,VALID,1,06,Monterey,True,Monterey|06,147,3.521966232471445e-05
184,CALIFORNIA,NAPA,29.0,VALID,247143.0,VALID,8.8,VALID,11.7,VALID,1,06,Napa,True,Napa|06,2866,0.00011734097263527593
185,CALIFORNIA,NEVADA,5.0,VALID,169845.0,VALID,2.2,UNRELIABLE,2.9,UNRELIABLE,1,06,Nevada,True,Nevada|06,507,2.9438605787629896e-05
186,CALIFORNIA,ORANGE,196.0,VALID,5077341.0,VALID,4.7,VALID,3.9,VALID,1,06,Orange,True,Orange|06,1284,3.8602882886928416e-05
187,CALIFORNIA,PLACER,15.0,VALID,353410.0,VALID,4.1,UNRELIABLE,4.2,UNRELIABLE,1,06,Placer,True,Placer|06,0,4.2443620723805214e-05
188,CALIFORNIA,PLUMAS,3.0,VALID,45404.0,VALID,5.2,UNRELIABLE,6.6,UNRELIABLE,1,06,Plumas,True,Plumas|06,1225,6.607347370275747e-05
189,CALIFORNIA,RIVERSIDE,103.0,VALID,2113770.0,VALID,4.6,VALID,4.9,VALID,1,06,Riverside,True,Riverside|06,1975,4.872810192215804e-05
190,CALIFORNIA,SACRAMENTO,79.0,VALID,1887194.0,VALID,4.5,VALID,4.2,VALID,1,06,Sacramento,True,Sacramento|06,1226,4.186109112258729e-05
191,CALIFORNIA,SAN.BENITO,3.0,VALID,79994.0,VALID,4.1,UNRELIABLE,3.8,UNRELIABLE,1,06,San Benito,True,San Benito|06,425,3.750281271095332e-05
192,CALIFORNIA,SAN.BERNARDINO,112.0,VALID,2629674.0,VALID,5.2,VALID,4.3,VALID,1,06,San Bernardino,True,San Bernardino|06,56,4.259083065049128e-05
193,CALIFORNIA,SAN.DIEGO,210.0,VALID,4971139.0,VALID,4.5,VALID,4.2,VALID,1,06,San Diego,True,San Diego|06,1124,4.2243839892628226e-05
194,CALIFORNIA,SAN.FRANCISCO,58.0,VALID,1138092.0,VALID,4.4,VALID,5.1,VALID,1,06,San Francisco,True,San Francisco|06,2950,5.096248809410838e-05
195,CALIFORNIA,SAN.JOAQUIN,45.0,VALID,912969.0,VALID,5.0,VALID,4.9,VALID,1,06,San Joaquin,True,San Joaquin|06,3093,4.92897349198056e-05
196,CALIFORNIA,SAN.LUIS.OBISP,27.0,VALID,472365.0,VALID,5.7,VALID,5.7,VALID,1,06,San Luis Obisp,True,San Luis Obisp|06,919,5.715918833952558e-05
197,CALIFORNIA,SAN.MATEO,75.0,VALID,1226082.0,VALID,5.4,VALID,6.1,VALID,1,06,San Mateo,True,San Mateo|06,1860,6.117046005079595e-05
198,CALIFORNIA,SANTA.BARBARA,44.0,VALID,804470.0,VALID,5.4,VALID,5.5,VALID,1,06,Santa Barbara,True,Santa Barbara|06,751,5.469439506756001e-05
199,CALIFORNIA,SANTA.CLARA,115.0,VALID,2945794.0,VALID,4.8,VALID,3.9,VALID,1,06,Santa Clara,True,Santa Clara|06,1821,3.903871078561502e-05
200,CALIFORNIA,SANTA.CRUZ,27.0,VALID,518039.0,VALID,5.4,VALID,5.2,VALID,1,06,Santa Cruz,True,Santa Cruz|06,1826,5.211962805889132e-05
201,CALIFORNIA,SHASTA,22.0,VALID,311794.0,VALID,6.2,VALID,7.1,VALID,1,06,Shasta,True,Shasta|06,510,7.055940781413369e-05
202,CALIFORNIA,SIERRA,0.0,VALID,8038.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,06,Sierra,True,Sierra|06,148,0.0
203,CALIFORNIA,SISKIYOU,8.0,VALID,96722.0,VALID,5.8,UNRELIABLE,8.3,UNRELIABLE,1,06,Siskiyou,True,Siskiyou|06,1874,8.271127561464817e-05
204,CALIFORNIA,SOLANO,21.0,VALID,565892.0,VALID,4.6,VALID,3.7,VALID,1,06,Solano,True,Solano|06,2583,3.710955447329172e-05
205,CALIFORNIA,SONOMA,47.0,VALID,826806.0,VALID,5.4,VALID,5.7,VALID,1,06,Sonoma,True,Sonoma|06,2386,5.6845257533206093e-05
206,CALIFORNIA,STANISLAUS,27.0,VALID,737411.0,VALID,3.8,VALID,3.7,VALID,1,06,Stanislaus,True,Stanislaus|06,2202,3.661458806554283e-05
207,CALIFORNIA,SUTTER,2.0,VALID,129633.0,VALID,1.3,UNRELIABLE,1.5,UNRELIABLE,1,06,Sutter,True,Sutter|06,3011,1.542817029614373e-05
208,CALIFORNIA,TEHAMA,7.0,VALID,109969.0,VALID,4.7,UNRELIABLE,6.4,UNRELIABLE,1,06,Tehama,True,Tehama|06,96,6.365430257618057e-05
209,CALIFORNIA,TRINITY,3.0,VALID,31061.0,VALID,7.1,UNRELIABLE,9.7,UNRELIABLE,1,06,Trinity,True,Trinity|06,1979,9.658414088406683e-05
210,CALIFORNIA,TULARE,37.0,VALID,671462.0,VALID,6.0,VALID,5.5,VALID,1,06,Tulare,True,Tulare|06,1793,5.510363952092598e-05
211,CALIFORNIA,TUOLUMNE,8.0,VALID,104817.0,VALID,4.8,UNRELIABLE,7.6,UNRELIABLE,1,06,Tuolumne,True,Tuolumne|06,37,7.632349714263907e-05
212,CALIFORNIA,VENTURA,56.0,VALID,1466691.0,VALID,4.6,VALID,3.8,VALID,1,06,Ventura,True,Ventura|06,2767,3.818118472125349e-05
213,CALIFORNIA,YOLO,12.0,VALID,285309.0,VALID,5.0,UNRELIABLE,4.2,UNRELIABLE,1,06,Yolo,True,Yolo|06,2603,4.2059661630022184e-05
214,CALIFORNIA,YUBA,11.0,VALID,118023.0,VALID,10.0,UNRELIABLE,9.3,UNRELIABLE,1,06,Yuba,True,Yuba|06,1980,9.320217245791075e-05
215,COLORADO,ADAMS,19.0,VALID,620122.0,VALID,4.2,UNRELIABLE,3.1,UNRELIABLE,1,08,Adams,True,Adams|08,2642,3.063913229977327e-05
216,COLORADO,ALAMOSA,0.0,VALID,31932.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Alamosa,True,Alamosa|08,610,0.0
217,COLORADO,ARAPAHOE,18.0,VALID,851188.0,VALID,3.2,UNRELIABLE,2.1,UNRELIABLE,1,08,Arapahoe,True,Arapahoe|08,2792,2.1146914665150356e-05
218,COLORADO,ARCHULETA,0.0,VALID,12372.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Archuleta,True,Archuleta|08,752,0.0
219,COLORADO,BACA,0.0,VALID,11805.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Baca,True,Baca|08,2986,0.0
220,COLORADO,BENT,1.0,VALID,14057.0,VALID,3.8,UNRELIABLE,7.1,UNRELIABLE,1,08,Bent,True,Bent|08,843,7.113893433876361e-05
221,COLORADO,BOULDER,28.0,VALID,528164.0,VALID,7.7,VALID,5.3,VALID,1,08,Boulder,True,Boulder|08,3035,5.3013836611355566e-05
222,COLORADO,CHAFFEE,1.0,VALID,32477.0,VALID,2.4,UNRELIABLE,3.1,UNRELIABLE,1,08,Chaffee,True,Chaffee|08,2627,3.079102133817779e-05
223,COLORADO,CHEYENNE,0.0,VALID,5947.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Cheyenne,True,Cheyenne|08,2476,0.0
224,COLORADO,CLEAR.CREEK,0.0,VALID,19866.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Clear Creek,True,Clear Creek|08,1227,0.0
225,COLORADO,CONEJOS,0.0,VALID,18652.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Conejos,True,Conejos|08,1160,0.0
226,COLORADO,COSTILLA,0.0,VALID,7839.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Costilla,True,Costilla|08,2828,0.0
227,COLORADO,CROWLEY,0.0,VALID,9091.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Crowley,True,Crowley|08,157,0.0
228,COLORADO,CUSTER,0.0,VALID,4554.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Custer,True,Custer|08,3170,0.0
229,COLORADO,DELTA,4.0,VALID,52676.0,VALID,4.2,UNRELIABLE,7.6,UNRELIABLE,1,08,Delta,True,Delta|08,2682,7.593591009188245e-05
230,COLORADO,DENVER,46.0,VALID,1000075.0,VALID,4.6,VALID,4.6,VALID,1,08,Denver,True,Denver|08,2643,4.5996550258730594e-05
231,COLORADO,DOLORES,1.0,VALID,3797.0,VALID,20.8,UNRELIABLE,26.3,UNRELIABLE,1,08,Dolores,True,Dolores|08,2277,0.0002633658151171978
232,COLORADO,DOUGLAS,4.0,VALID,115687.0,VALID,7.0,UNRELIABLE,3.5,UNRELIABLE,1,08,Douglas,True,Douglas|08,533,3.4576054353557444e-05
233,COLORADO,EAGLE,0.0,VALID,49499.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Eagle,True,Eagle|08,1604,0.0
234,COLORADO,EL.PASO,17.0,VALID,877898.0,VALID,2.8,UNRELIABLE,1.9,UNRELIABLE,1,08,El Paso,True,El Paso|08,2168,1.9364436415164402e-05
235,COLORADO,ELBERT,0.0,VALID,21579.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Elbert,True,Elbert|08,126,0.0
236,COLORADO,FREMONT,4.0,VALID,79179.0,VALID,4.2,UNRELIABLE,5.1,UNRELIABLE,1,08,Fremont,True,Fremont|08,3086,5.0518445547430506e-05
237,COLORADO,GARFIELD,3.0,VALID,68836.0,VALID,5.3,UNRELIABLE,4.4,UNRELIABLE,1,08,Garfield,True,Garfield|08,1606,4.3581846708117846e-05
238,COLORADO,GILPIN,0.0,VALID,7838.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Gilpin,True,Gilpin|08,3171,0.0
239,COLORADO,GRAND,1.0,VALID,21526.0,VALID,5.5,UNRELIABLE,4.6,UNRELIABLE,1,08,Grand,True,Grand|08,1624,4.6455449224194e-05
240,COLORADO,GUNNISON,0.0,VALID,26583.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Gunnison,True,Gunnison|08,1729,0.0
241,COLORADO,HINSDALE,0.0,VALID,1274.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Hinsdale,True,Hinsdale|08,1312,0.0
242,COLORADO,HUERFANO,0.0,VALID,15566.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Huerfano,True,Huerfano|08,2381,0.0
243,COLORADO,JACKSON,0.0,VALID,4317.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Jackson,True,Jackson|08,583,0.0
244,COLORADO,JEFFERSON,34.0,VALID,1027263.0,VALID,4.7,VALID,3.3,VALID,1,08,Jefferson,True,Jefferson|08,2163,3.3097658535350733e-05
245,COLORADO,KIOWA,0.0,VALID,4396.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Kiowa,True,Kiowa|08,2254,0.0
246,COLORADO,KIT.CARSON,1.0,VALID,18024.0,VALID,2.8,UNRELIABLE,5.5,UNRELIABLE,1,08,Kit Carson,True,Kit Carson|08,434,5.5481580115401686e-05
247,COLORADO,LA.PLATA,2.0,VALID,74633.0,VALID,3.1,UNRELIABLE,2.7,UNRELIABLE,1,08,La Plata,True,La Plata|08,1553,2.6797797221068428e-05
248,COLORADO,LAKE,0.0,VALID,15930.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Lake,True,Lake|08,531,0.0
249,COLORADO,LARIMER,16.0,VALID,427146.0,VALID,4.8,UNRELIABLE,3.7,UNRELIABLE,1,08,Larimer,True,Larimer|08,2101,3.745791836983139e-05
250,COLORADO,LAS.ANIMAS,1.0,VALID,33474.0,VALID,2.9,UNRELIABLE,3.0,UNRELIABLE,1,08,Las Animas,True,Las Animas|08,2399,2.9873932006930752e-05
251,COLORADO,LINCOLN,1.0,VALID,11270.0,VALID,7.8,UNRELIABLE,8.9,UNRELIABLE,1,08,Lincoln,True,Lincoln|08,3036,8.873114463176575e-05
252,COLORADO,LOGAN,5.0,VALID,44917.0,VALID,9.2,UNRELIABLE,11.1,UNRELIABLE,1,08,Logan,True,Logan|08,1362,0.00011131642807845582
253,COLORADO,MESA,18.0,VALID,212396.0,VALID,8.1,UNRELIABLE,8.5,UNRELIABLE,1,08,Mesa,True,Mesa|08,2122,8.474735870732028e-05
254,COLORADO,MINERAL,0.0,VALID,1731.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Mineral,True,Mineral|08,2211,0.0
255,COLORADO,MOFFAT,2.0,VALID,29592.0,VALID,10.0,UNRELIABLE,6.8,UNRELIABLE,1,08,Moffat,True,Moffat|08,690,6.758583400919168e-05
256,COLORADO,MONTEZUMA,3.0,VALID,40621.0,VALID,6.5,UNRELIABLE,7.4,UNRELIABLE,1,08,Montezuma,True,Montezuma|08,1285,7.385342556805593e-05
257,COLORADO,MONTROSE,1.0,VALID,59212.0,VALID,1.3,UNRELIABLE,1.7,UNRELIABLE,1,08,Montrose,True,Montrose|08,3182,1.6888468553671555e-05
258,COLORADO,MORGAN,2.0,VALID,53781.0,VALID,3.3,UNRELIABLE,3.7,UNRELIABLE,1,08,Morgan,True,Morgan|08,1505,3.7187854446737697e-05
259,COLORADO,OTERO,5.0,VALID,49898.0,VALID,8.9,UNRELIABLE,10.0,UNRELIABLE,1,08,Otero,True,Otero|08,850,0.00010020441701070183
260,COLORADO,OURAY,0.0,VALID,5436.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Ouray,True,Ouray|08,2510,0.0
261,COLORADO,PARK,2.0,VALID,17176.0,VALID,11.7,UNRELIABLE,11.6,UNRELIABLE,1,08,Park,True,Park|08,2087,0.00011644154634373545
262,COLORADO,PHILLIPS,0.0,VALID,10271.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Phillips,True,Phillips|08,149,0.0
263,COLORADO,PITKIN,0.0,VALID,29850.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Pitkin,True,Pitkin|08,1404,0.0
264,COLORADO,PROWERS,1.0,VALID,33489.0,VALID,2.4,UNRELIABLE,3.0,UNRELIABLE,1,08,Prowers,True,Prowers|08,1406,2.986055122577563e-05
265,COLORADO,PUEBLO,19.0,VALID,289788.0,VALID,5.9,UNRELIABLE,6.6,UNRELIABLE,1,08,Pueblo,True,Pueblo|08,939,6.556517178075007e-05
266,COLORADO,RIO.BLANCO,1.0,VALID,16206.0,VALID,8.3,UNRELIABLE,6.2,UNRELIABLE,1,08,Rio Blanco,True,Rio Blanco|08,1148,6.170554115759595e-05
267,COLORADO,RIO.GRANDE,0.0,VALID,27500.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Rio Grande,True,Rio Grande|08,65,0.0
268,COLORADO,ROUTT,2.0,VALID,35890.0,VALID,11.8,UNRELIABLE,5.6,UNRELIABLE,1,08,Routt,True,Routt|08,2029,5.572582892170521e-05
269,COLORADO,SAGUACHE,0.0,VALID,10799.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Saguache,True,Saguache|08,1274,0.0
270,COLORADO,SAN.JUAN,0.0,VALID,2243.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,San Juan,True,San Juan|08,2833,0.0
271,COLORADO,SAN.MIGUEL,0.0,VALID,8548.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,San Miguel,True,San Miguel|08,1181,0.0
272,COLORADO,SEDGWICK,0.0,VALID,6857.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Sedgwick,True,Sedgwick|08,1508,0.0
273,COLORADO,SUMMIT,0.0,VALID,31218.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,08,Summit,True,Summit|08,2419,0.0
274,COLORADO,TELLER,3.0,VALID,29398.0,VALID,11.3,UNRELIABLE,10.2,UNRELIABLE,1,08,Teller,True,Teller|08,941,0.00010204775835090823
275,COLORADO,WASHINGTON,2.0,VALID,12761.0,VALID,14.4,UNRELIABLE,15.7,UNRELIABLE,1,08,Washington,True,Washington|08,926,0.00015672752919050232
276,COLORADO,WELD,12.0,VALID,318183.0,VALID,4.6,UNRELIABLE,3.8,UNRELIABLE,1,08,Weld,True,Weld|08,2201,3.7714145633173366e-05
277,COLORADO,YUMA,3.0,VALID,22966.0,VALID,7.2,UNRELIABLE,13.1,UNRELIABLE,1,08,Yuma,True,Yuma|08,2987,0.00013062788469912044
278,CONNECTICUT,FAIRFIELD,110.0,VALID,1771854.0,VALID,5.3,VALID,6.2,VALID,1,09,Fairfield,True,Fairfield|09,2606,6.208186453285655e-05
279,CONNECTICUT,HARTFORD,81.0,VALID,1792692.0,VALID,3.8,VALID,4.5,VALID,1,09,Hartford,True,Hartford|09,1582,4.518344478583047e-05
280,CONNECTICUT,LITCHFIELD,24.0,VALID,401288.0,VALID,5.1,VALID,6.0,VALID,1,09,Litchfield,True,Litchfield|09,1315,5.980742010725464e-05
281,CONNECTICUT,MIDDLESEX,35.0,VALID,320284.0,VALID,10.2,VALID,10.9,VALID,1,09,Middlesex,True,Middlesex|09,1584,0.0001092780157610121
282,CONNECTICUT,NEW.HAVEN,95.0,VALID,1694592.0,VALID,4.8,VALID,5.6,VALID,1,09,New Haven,True,New Haven|09,1605,5.606069189515825e-05
283,CONNECTICUT,NEW.LONDON,26.0,VALID,594089.0,VALID,4.6,VALID,4.4,VALID,1,09,New London,True,New London|09,3199,4.376448646583256e-05
284,CONNECTICUT,TOLLAND,14.0,VALID,298319.0,VALID,5.8,UNRELIABLE,4.7,UNRELIABLE,1,09,Tolland,True,Tolland|09,1,4.692962902128259e-05
285,CONNECTICUT,WINDHAM,16.0,VALID,233985.0,VALID,7.1,UNRELIABLE,6.8,UNRELIABLE,1,09,Windham,True,Windham|09,1037,6.838045173835929e-05
286,DELAWARE,KENT,7.0,VALID,209420.0,VALID,3.6,UNRELIABLE,3.3,UNRELIABLE,1,10,Kent,True,Kent|10,2276,3.3425651800210104e-05
287,DELAWARE,NEW.CASTLE,40.0,VALID,846386.0,VALID,4.7,VALID,4.7,VALID,1,10,New Castle,True,New Castle|10,1580,4.725976091286954e-05
288,DELAWARE,SUSSEX,11.0,VALID,214457.0,VALID,3.6,UNRELIABLE,5.1,UNRELIABLE,1,10,Sussex,True,Sussex|10,1603,5.129233366129341e-05
289,DISTRICT.OF.COLUMBIA,DISTRICT.OF.CO,16.0,VALID,473897.0,VALID,3.2,UNRELIABLE.3.4,,,1,11,District of Co,True,District of Co|11,1566,3.376261086269801e-05
290,FLORIDA,ALACHUA,11.0,VALID,344245.0,VALID,4.3,UNRELIABLE,3.2,UNRELIABLE,1,12,Alachua,True,Alachua|12,1346,3.195398625978591e-05
291,FLORIDA,BAKER,1.0,VALID,37103.0,VALID,3.3,UNRELIABLE,2.7,UNRELIABLE,1,12,Baker,True,Baker|12,2086,2.6951998490688084e-05
292,FLORIDA,BAY,6.0,VALID,260346.0,VALID,2.1,UNRELIABLE,2.3,UNRELIABLE,1,12,Bay,True,Bay|12,2034,2.30462538314397e-05
293,FLORIDA,BRADFORD,4.0,VALID,46491.0,VALID,7.9,UNRELIABLE,8.6,UNRELIABLE,1,12,Bradford,True,Bradford|12,2592,8.603815792303887e-05
294,FLORIDA,BREVARD,60.0,VALID,808517.0,VALID,5.3,VALID,7.4,VALID,1,12,Brevard,True,Brevard|12,1432,7.420994240071638e-05
295,FLORIDA,BROWARD,207.0,VALID,2381166.0,VALID,4.8,VALID,8.7,VALID,1,12,Broward,True,Broward|12,1571,8.693220044297625e-05
296,FLORIDA,CALHOUN,1.0,VALID,21026.0,VALID,4.0,UNRELIABLE,4.8,UNRELIABLE,1,12,Calhoun,True,Calhoun|12,2026,4.756016360696281e-05
297,FLORIDA,CHARLOTTE,27.0,VALID,209992.0,VALID,4.7,VALID,12.9,VALID,1,12,Charlotte,True,Charlotte|12,1581,0.00012857632671720828
298,FLORIDA,CITRUS,23.0,VALID,191349.0,VALID,5.6,VALID,12.0,VALID,1,12,Citrus,True,Citrus|12,2328,0.00012019921713727273
299,FLORIDA,CLAY,8.0,VALID,218790.0,VALID,4.9,UNRELIABLE,3.7,UNRELIABLE,1,12,Clay,True,Clay|12,589,3.656474244709539e-05
300,FLORIDA,COLLIER,25.0,VALID,301715.0,VALID,4.6,VALID,8.3,VALID,1,12,Collier,True,Collier|12,3185,8.285965232089886e-05
301,FLORIDA,COLUMBIA,4.0,VALID,80552.0,VALID,4.5,UNRELIABLE,5.0,UNRELIABLE,1,12,Columbia,True,Columbia|12,2105,4.9657364187108946e-05
302,FLORIDA,DADE,207.0,VALID,3465460.0,VALID,4.3,VALID,6.0,VALID,1,12,Dade,True,Miami-Dade|12,1827,5.973232990714075e-05
303,FLORIDA,DE.SOTO,4.0,VALID,47149.0,VALID,4.3,UNRELIABLE,8.5,UNRELIABLE,1,12,De Soto,True,DeSoto|12,2512,8.483743027423699e-05
304,FLORIDA,DIXIE,0.0,VALID,22001.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,12,Dixie,True,Dixie|12,2717,0.0
305,FLORIDA,DUVAL,50.0,VALID,1178354.0,VALID,4.6,VALID,4.2,VALID,1,12,Duval,True,Duval|12,1356,4.243207049833921e-05
306,FLORIDA,ESCAMBIA,38.0,VALID,495195.0,VALID,7.8,VALID,7.7,VALID,1,12,Escambia,True,Escambia|12,1085,7.673744686436656e-05
307,FLORIDA,FLAGLER,5.0,VALID,45476.0,VALID,4.5,UNRELIABLE,11.0,UNRELIABLE,1,12,Flagler,True,Flagler|12,871,0.0001099481044946785
308,FLORIDA,FRANKLIN,1.0,VALID,18686.0,VALID,3.3,UNRELIABLE,5.4,UNRELIABLE,1,12,Franklin,True,Franklin|12,2590,5.351600128438403e-05
309,FLORIDA,GADSDEN,1.0,VALID,42815.0,VALID,1.7,UNRELIABLE,2.3,UNRELIABLE,1,12,Gadsden,True,Gadsden|12,611,2.3356300362022656e-05
310,FLORIDA,GILCHRIST,2.0,VALID,19244.0,VALID,9.1,UNRELIABLE,10.4,UNRELIABLE,1,12,Gilchrist,True,Gilchrist|12,1228,0.00010392849719393057
311,FLORIDA,GLADES,1.0,VALID,14523.0,VALID,3.1,UNRELIABLE,6.9,UNRELIABLE,1,12,Glades,True,Glades|12,660,6.885629690835227e-05
312,FLORIDA,GULF,0.0,VALID,22611.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,12,Gulf,True,Gulf|12,3104,0.0
